problem_id,title,tags,is_solvable,accepted_user_count,level,average_tries
20033,"Square, Not Rectangle","binary_search,data_structures,stack",TRUE,107,12,1
20034,Steel Slicing 2,"bipartite_matching,data_structures,dp,geometry,greedy,segtree,stack",TRUE,9,23,2
20035,이동하기 5,greedy,TRUE,38,11,1
20036,Ball Alignment,"binary_search,coordinate_compression,dp,sorting",TRUE,59,20,3
20037,Bit String,"dp,kmp,string",TRUE,24,21,12
20038,Broken Tiles,,FALSE,0,0,0
20039,Coronavirus Trend,"coordinate_compression,data_structures,dp,segtree",TRUE,70,19,2
20040,사이클 게임,"data_structures,disjoint_set",TRUE,3148,12,1
20041,Escaping,"geometry,greedy,math",TRUE,235,16,2
20042,Hotspots,"dp,greedy,math",TRUE,23,23,3
20043,Negative Cycle,,FALSE,0,0,0
20044,Project Teams,"greedy,sorting",TRUE,1135,7,1
20045,Trading System,"binary_search,data_structures,prefix_sum,priority_queue,pst,segtree",TRUE,59,21,5
20046,Road Reconstruction,"dijkstra,graphs,graph_traversal",TRUE,386,12,2
20047,동전 옮기기,dp,TRUE,196,14,3
20048,Paint,"case_work,data_structures,disjoint_set,graphs,smaller_to_larger,sqrt_decomposition",TRUE,4,26,14
20049,Pastiri,"bfs,graphs,graph_traversal,greedy",TRUE,6,24,2
20050,Semafor,"case_work,dp,exponentiation_by_squaring,flt,graphs,implementation,math,number_theory",TRUE,5,20,1
20051,Zagrade,"data_structures,stack",TRUE,24,16,3
20052,괄호 문자열 ?,"data_structures,prefix_sum,segtree",TRUE,125,17,2
20053,"최소, 최대 2",implementation,TRUE,1100,3,1
20054,트리 가짓수 세기,"dp,math",TRUE,44,16,2
20055,컨베이어 벨트 위의 로봇,"implementation,simulation",TRUE,3914,11,1
20056,마법사 상어와 파이어볼,"implementation,simulation",TRUE,2991,12,2
20057,마법사 상어와 토네이도,"implementation,simulation",TRUE,2746,13,1
20058,마법사 상어와 파이어스톰,"bfs,dfs,graphs,graph_traversal,implementation,simulation",TRUE,2247,12,2
20059,Hotspots 2,"dp,greedy,math",TRUE,6,25,2
20060,Combo,constructive,TRUE,70,17,2
20061,모노미노도미노 2,"implementation,simulation",TRUE,1271,14,2
20062,Seats,"ad_hoc,data_structures,geometry,lazyprop,segtree",TRUE,30,25,2
20063,Werewolf,"data_structures,disjoint_set,euler_tour_technique,segtree,sorting,sparse_table,trees",TRUE,41,24,1
20064,Mechanical Doll,"constructive,implementation,simulation",TRUE,47,22,2
20065,Highway Tolls,"bfs,binary_search,graphs,graph_traversal",TRUE,25,25,1
20066,Meetings,"cartesian_tree,data_structures,offline_queries,segtree,trees",TRUE,7,27,2
20067,Nowruz 1,"constructive,randomization",TRUE,16,12,2
20068,Nowruz 2,,TRUE,6,19,1
20069,Nowruz 3,,TRUE,8,19,1
20070,Nowruz 4,,TRUE,5,20,1
20071,Nowruz 5,,TRUE,5,20,1
20072,Nowruz 6,,TRUE,5,20,1
20073,Nowruz 7,,TRUE,4,21,1
20074,Nowruz 8,,TRUE,3,23,1
20075,Nowruz 9,,TRUE,2,24,2
20076,Nowruz 10,,TRUE,3,24,1
20077,Wiring,"dp,greedy",TRUE,56,24,1
20078,Toy Train,"game_theory,graphs",TRUE,18,26,2
20079,The Big Prize,"binary_search,divide_and_conquer,sqrt_decomposition",TRUE,18,20,2
20080,Simurgh,"ad_hoc,binary_search,dfs,graphs,graph_traversal,trees",TRUE,11,26,1
20081,Ancient Books,"ad_hoc,permutation_cycle_decomposition",TRUE,13,23,4
20082,Laugh,"implementation,string",TRUE,23,6,2
20083,Mini Tetris,,TRUE,7,13,1
20084,Martian DNA,"ad_hoc,binary_search",TRUE,10,22,1
20085,Detecting Molecules,"greedy,prefix_sum,sorting,two_pointer",TRUE,42,17,2
20086,Roller Coaster Railroad,"data_structures,disjoint_set,eulerian_path,graphs,mst,sweeping",TRUE,21,26,2
20087,Shortcut,"binary_search,geometry,prefix_sum,two_pointer",TRUE,15,26,7
20088,Paint By Numbers,"dp,prefix_sum",TRUE,13,20,1
20089,Unscrambling a Messy Bug,divide_and_conquer,TRUE,22,20,1
20090,Aliens,"alien,binary_search,cht,dp",TRUE,45,25,5
20091,Mountains,"dp,geometry",TRUE,14,22,2
20092,Cup of Jamshid,"binary_search,case_work,math",TRUE,5,21,1
20093,Coins,"ad_hoc,bitmask",TRUE,34,18,1
20094,Sudoku 1,implementation,TRUE,72,4,1
20095,Sudoku 2,"backtracking,implementation",TRUE,56,8,1
20096,Sudoku 3,implementation,TRUE,41,8,1
20097,Sudoku 4,"ad_hoc,constructive,math",TRUE,3,12,2
20098,Sudoku 5,constructive,TRUE,13,9,1
20099,Sudoku 6,"backtracking,constructive,precomputation",TRUE,15,12,1
20100,Sudoku 7,,TRUE,3,0,1
20101,Sudoku 8,,TRUE,2,0,1
20102,Sudoku 9,,TRUE,2,0,1
20103,Sudoku 10,,TRUE,3,0,1
20104,Timecard,string,TRUE,42,4,2
20105,Last Supper,ad_hoc,TRUE,12,24,2
20106,Cave,binary_search,TRUE,32,16,1
20107,Pebbling odometer 1,"constructive,implementation",TRUE,14,9,1
20108,Pebbling odometer 2,"constructive,implementation",TRUE,11,13,2
20109,Pebbling odometer 3,"constructive,implementation",TRUE,11,10,1
20110,Pebbling odometer 4,"ad_hoc,constructive,implementation",TRUE,6,21,2
20111,Pebbling odometer 5,"constructive,implementation",TRUE,3,18,1
20112,사토르 마방진,"implementation,string",TRUE,395,5,1
20113,긴급 회의,implementation,TRUE,362,5,2
20114,미아 노트,string,TRUE,327,7,1
20115,에너지 드링크,greedy,TRUE,857,8,1
20116,상자의 균형,"math,physics,prefix_sum",TRUE,220,8,2
20117,호반우 상인의 이상한 품질 계산법,"greedy,sorting",TRUE,263,10,1
20118,호반우가 길을 건너간 이유,constructive,TRUE,58,14,2
20119,클레어와 물약,"bfs,graphs,graph_traversal,topological_sorting",TRUE,171,15,3
20120,호반우와 리듬게임,dp,TRUE,63,13,4
20121,카드 셔플,"constructive,math,number_theory",TRUE,32,17,3
20122,중2병 호반우,"bitmask,dp,dp_bitfield",TRUE,21,17,5
20123,L-트로미노 계단,"case_work,constructive,divide_and_conquer,implementation,recursion",TRUE,27,18,2
20124,모르고리즘 회장님 추천 받습니다,"implementation,string",TRUE,415,4,1
20125,쿠키의 신체 측정,implementation,TRUE,288,7,1
20126,교수님의 기말고사,sorting,TRUE,195,8,3
20127,Y-수열,"ad_hoc,case_work",TRUE,144,11,3
20128,Parity Constraint Shortest Path,"dijkstra,graphs",TRUE,97,14,1
20129,뒤집힌 계산기,"data_structures,implementation,parsing,string",TRUE,67,13,2
20130,Metroidvania Extreme,"bfs,graphs,graph_traversal,implementation",TRUE,54,15,2
20131,트리 만들기,"data_structures,priority_queue,trees",TRUE,80,16,1
20132,Parity Constraint Minimum Spanning Tree,"graphs,lca,mst,trees",TRUE,63,21,2
20133,모래시계 2,"combinatorics,geometry,math,sorting,two_pointer",TRUE,31,20,3
20134,소가 연세로를 건너간 이유,"combinatorics,data_structures,math,segtree",TRUE,22,20,2
20135,연세 마스크 공장,"circulation,flow",TRUE,32,22,2
20136,멀티탭 스케줄링 2,"data_structures,greedy,priority_queue,tree_set",TRUE,59,17,3
20137,Parrots,"arbitrary_precision,combinatorics,math",TRUE,12,21,2
20138,Vista 1,,TRUE,3,0,3
20139,Vista 2,,TRUE,1,0,1
20140,Vista 3,,TRUE,1,0,11
20141,Vista 4,"ad_hoc,constructive,greedy,sorting,tsp",TRUE,11,11,1
20142,Vista 5,,TRUE,5,0,1
20143,Vista 6,,TRUE,5,0,1
20144,Vista 7,,TRUE,7,0,1
20145,Vista 8,,TRUE,3,0,2
20146,Vista 9,,TRUE,4,0,3
20147,Vista 10,,TRUE,5,0,1
20148,트리와 쿼리 18,"data_structures,euler_tour_technique,hld,lazyprop,segtree,trees",TRUE,13,25,3
20149,선분 교차 3,"case_work,geometry,line_intersection",TRUE,677,17,4
20150,선분 교차 4,"data_structures,geometry,line_intersection,sweeping,tree_set",TRUE,27,21,6
20151,선분 교차 5,"data_structures,geometry,line_intersection,sweeping,tree_set",TRUE,24,21,8
20152,Game Addiction,"combinatorics,dp,math",TRUE,247,9,2
20153,영웅이는 2의 거듭 제곱을 좋아해! 영웅이는 2의 거듭 제곱을 좋아해!,"bitmask,bruteforcing,math",TRUE,91,9,2
20154,이 구역의 승자는 누구야?!,"math,string",TRUE,450,5,1
20155,우리 집 밑에 편의점이 있는데,implementation,TRUE,203,4,1
20156,기왕 이렇게 된 거 암기왕이 되어라,"data_structures,disjoint_set,offline_queries",TRUE,74,17,4
20157,화살을 쏘자!,"data_structures,hash_set,math",TRUE,118,11,3
20158,사장님 달려가고 있습니다,"bfs,graphs,graph_traversal",TRUE,48,16,7
20159,동작 그만. 밑장 빼기냐?,prefix_sum,TRUE,197,11,3
20160,야쿠르트 아줌마 야쿠르트 주세요,"dijkstra,graphs",TRUE,102,13,4
20161,왜 동전은 하나씩만 뒤집는 거야,"0_1_bfs,bitmask,dijkstra,dp,graphs,implementation",TRUE,27,17,4
20162,간식 파티,dp,TRUE,204,9,1
20164,홀수 홀릭 호석,"bruteforcing,implementation,recursion",TRUE,559,11,1
20165,인내의 도미노 장인 호석,"implementation,simulation",TRUE,336,11,2
20166,문자열 지옥에 빠진 호석,"data_structures,dfs,graphs,graph_traversal,hash_set,string",TRUE,368,12,2
20167,꿈틀꿈틀 호석 애벌레 - 기능성,"bruteforcing,dp",TRUE,177,10,1
20168,골목 대장 호석 - 기능성,"backtracking,bruteforcing,dijkstra,graphs",TRUE,245,11,2
20169,Autonomous Vehicle,"binary_search,geometry,implementation,simulation",TRUE,56,19,2
20170,Commemorative Dice,"bruteforcing,math,probability",TRUE,253,5,1
20171,Dessert Caf?,"dp,dp_tree,graphs,graph_traversal,trees",TRUE,119,14,2
20172,Electric Vehicle,dp,TRUE,22,24,3
20173,Imprecise Computer,"constructive,dp",TRUE,89,13,1
20174,Ink Mix,"dominator_tree,trees",TRUE,25,23,1
20175,Mobile Robot,math,TRUE,81,14,3
20176,Needle,"fft,math",TRUE,209,20,1
20177,Stock Analysis,"data_structures,multi_segtree,offline_queries,segtree",TRUE,46,21,5
20178,Switches,"gaussian_elimination,linear_algebra,math",TRUE,76,18,1
20179,Tiling Polyomino,"constructive,dfs,graphs,graph_traversal,implementation,trees",TRUE,14,25,2
20180,Two Buildings,"divide_and_conquer,divide_and_conquer_optimization,dp,geometry",TRUE,80,22,2
20181,꿈틀꿈틀 호석 애벌레 - 효율성,"binary_search,dp,prefix_sum,two_pointer",TRUE,181,14,2
20182,골목 대장 호석 - 효율성 1,"dijkstra,graphs",TRUE,171,13,2
20183,골목 대장 호석 - 효율성 2,"binary_search,dijkstra,graphs,parametric_search",TRUE,191,14,4
20184,BOJ 대회 스코어보드,implementation,TRUE,11,19,5
20185,814 - 3,,TRUE,0,0,0
20186,수 고르기,"greedy,math,sorting",TRUE,649,8,1
20187,종이접기,implementation,TRUE,308,13,2
20188,등산 마니아,"dfs,dp,dp_tree,graphs,graph_traversal,math,trees",TRUE,326,16,2
20189,사탕 돌리기,"ad_hoc,greedy,math",TRUE,102,19,3
20190,버블버블,"data_structures,lazyprop,segtree",TRUE,86,20,2
20191,줄임말,"binary_search,dp",TRUE,295,14,2
20192,순서 섞기,ad_hoc,TRUE,194,19,3
20193,화려한 정사각형,"binary_search,data_structures,lazyprop,parametric_search,segtree,sweeping,tree_set",TRUE,86,22,3
20194,경계 로봇,greedy,TRUE,35,23,5
20195,Patkice,"implementation,simulation",TRUE,17,10,1
20196,Bajka,dp,TRUE,11,14,1
20197,3D Histogram,"case_work,cht,data_structures,divide_and_conquer,segtree",TRUE,4,24,1
20198,Papri?ice,"data_structures,dfs,graphs,graph_traversal,smaller_to_larger,trees,tree_set",TRUE,19,19,2
20199,Tenis,"bitmask,case_work",TRUE,10,20,2
20200,Crtanje,implementation,TRUE,26,6,1
20201,Oda?ilja?i,"binary_search,graphs,graph_traversal",TRUE,6,14,1
20202,Euklid,"constructive,math,number_theory",TRUE,26,21,2
20203,Sjekira,"data_structures,disjoint_set,greedy,sorting",TRUE,23,18,1
20204,Svjetlo,,TRUE,1,0,1
20205,교수님 그림이 깨지는데요?,implementation,TRUE,572,5,1
20206,푸앙이가 길을 건너간 이유,"geometry,math",TRUE,220,10,3
20207,달력,"greedy,implementation,sorting",TRUE,500,10,2
20208,진우의 민트초코우유,"backtracking,bruteforcing",TRUE,301,11,2
20209,스트레이트 스위치?게임,"bfs,data_structures,graphs,graph_traversal,hash_set",TRUE,111,13,3
20210,파일 탐색기,"implementation,sorting,string",TRUE,136,14,4
20211,게임 개발자 영우,"binary_search,prefix_sum",TRUE,19,19,2
20212,나무는 쿼리를 싫어해~,"coordinate_compression,data_structures,lazyprop,offline_queries,segtree,sorting",TRUE,94,19,2
20213,Adversarial Memory,"greedy,implementation,simulation",TRUE,15,16,4
20214,Binary Seating,"combinatorics,linearity_of_expectation,math,probability,sorting",TRUE,27,7,1
20215,Cutting Corners,"geometry,math,pythagoras",TRUE,593,2,1
20216,Ducky Debugging,"implementation,string",TRUE,79,4,2
20217,Eightgon,"dp,geometry,prefix_sum",TRUE,7,20,2
20218,Figure Skating,"implementation,sorting,string",TRUE,26,5,1
20219,Group Project,"bfs,bipartite_graph,graphs,graph_traversal,greedy",TRUE,17,15,1
20220,Human Pyramid,dp,TRUE,17,18,1
20221,In-place Sorting,"greedy,implementation",TRUE,16,13,2
20222,Jam-packed,"binary_search,math",TRUE,25,7,1
20223,Kangaroo Commotion,"bfs,graphs,graph_traversal",TRUE,10,16,2
20224,Count <s>Down</s> Up 2020,implementation,TRUE,57,4,1
20225,Contact Tracer,"implementation,simulation",TRUE,20,5,1
20226,Luggage,"heuristics,math,miller_rabin,number_theory,pollard_rho,primality_test",TRUE,32,22,4
20227,Icpcan Alphabet,,TRUE,1,0,2
20228,Keima,,TRUE,1,0,2
20229,Evacuation Site,,TRUE,0,0,0
20230,Avoiding Three Cs,,TRUE,0,0,0
20231,Idealistic Canister,,TRUE,0,0,0
20232,Archivist,implementation,TRUE,677,2,1
20233,Bicycle,"arithmetic,math",TRUE,612,2,1
20234,Corrupted Sort,"ad_hoc,sorting",TRUE,14,15,2
20235,Display,"constructive,greedy,string",TRUE,9,8,1
20236,Easy Compare-and-Set,"eulerian_path,graphs,greedy",TRUE,7,18,5
20237,Futures Market Trends,"math,prefix_sum",TRUE,10,11,2
20238,Grammar Path,arbitrary_precision,TRUE,5,21,5
20239,Heroes of Coin Flipping,,TRUE,2,21,4
20240,Integer Square,"bruteforcing,constructive,geometry,math,pythagoras",TRUE,48,5,2
20241,Joint Password Storage,,TRUE,2,24,2
20242,Keys and Locks Boolean Logic,,TRUE,3,22,5
20243,Lost Permutation,"constructive,math",TRUE,9,19,4
20244,Mind the Gap,"implementation,sorting",TRUE,11,7,1
20245,Nunchucks Shop,"combinatorics,math",TRUE,7,14,1
20246,Pac-Man,constructive,TRUE,20,6,1
20247,Folding,implementation,TRUE,15,9,1
20248,Circles,,TRUE,6,0,1
20249,Last Will,"euclidean,geometry,math,number_theory",TRUE,15,12,1
20250,Eric’s Work,,TRUE,0,0,0
20251,Homework,,TRUE,0,0,0
20252,Garden,bipartite_matching,TRUE,4,19,4
20253,In The Name Of Confusion,"case_work,greedy,sorting",TRUE,9,13,1
20254,Site Score,"arithmetic,math",TRUE,2577,1,1
20255,Table Tennis,"dp,math,probability",TRUE,7,17,2
20256,Right-Coupled Numbers,"bruteforcing,math",TRUE,27,6,1
20257,Make Numbers,"arithmetic,bruteforcing,implementation,math",TRUE,14,10,1
20258,Pyramid,dp,TRUE,8,18,1
20259,Quality Monitoring,graphs,TRUE,1,23,1
20260,A Color Game,,TRUE,5,0,1
20261,Cable Protection,"dp,dp_tree,trees",TRUE,8,18,1
20262,Graph Cards,"hashing,string,suffix_array,trees,tree_isomorphism",TRUE,4,23,4
20263,Optimization for UltraNet,"data_structures,disjoint_set,graphs,mst,trees",TRUE,10,17,1
20264,Critical Structures,"articulation,biconnected_component,graphs",TRUE,9,18,2
20265,Puzzle Game,,TRUE,1,25,1
20266,Number with Bachelors,,TRUE,3,0,2
20267,Save lives or money,,TRUE,1,25,1
20268,Keystroke,implementation,TRUE,81,3,1
20269,Ob?lix,,TRUE,3,13,2
20270,Thistle Darkwater,"bfs,dfs,graphs,graph_traversal",TRUE,8,11,1
20271,Bad-hash students,"bruteforcing,data_structures,hashing,hash_set",TRUE,4,11,1
20272,Tournament turn-around,,TRUE,1,0,1
20273,You’ve goat me stumped,,TRUE,4,0,1
20274,256 shades of Gray,,TRUE,1,0,1
20275,Battlecheap,,TRUE,3,0,1
20276,?lbum de Figurinhas,"dp,math,probability",TRUE,3,15,1
20277,Batalha Naval,implementation,TRUE,14,6,1
20278,Concatenando Times,,TRUE,1,0,5
20279,Dan?a da Divisibilidade,,TRUE,0,0,0
20280,Empresa de Festas,,TRUE,2,0,1
20281,Fastminton,"implementation,simulation",TRUE,11,5,1
20282,Game Show!,"implementation,prefix_sum",TRUE,33,4,1
20283,Hangar do SBC,"greedy,math,sorting",TRUE,4,19,1
20284,Interatividade,,TRUE,3,0,1
20285,Juntando Dados,,TRUE,0,0,0
20286,K? entre N?s,"gaussian_elimination,linear_algebra,math",TRUE,3,21,2
20287,Lavaspar,"bruteforcing,implementation,string",TRUE,5,11,1
20288,Metralhadora,,TRUE,2,22,4
20289,N?meros Multiplicados,"math,number_theory",TRUE,3,18,1
20290,?nibus Venusiano,,TRUE,0,0,0
20291,파일 정리,"data_structures,hash_set,parsing,sorting,string,tree_set",TRUE,1575,8,1
20292,컨설팅,"data_structures,greedy,hash_set,implementation,tree_set",TRUE,81,12,2
20293,연료가 부족해,"binary_search,dp",TRUE,86,14,2
20294,에어컨 설치,bipartite_matching,TRUE,36,19,3
20295,사탕 배달,"data_structures,lca,sparse_table,trees",TRUE,97,18,2
20296,폰친구,"combinatorics,flt,inclusion_and_exclusion,math,number_theory",TRUE,52,17,4
20297,Confuzzle,"centroid,centroid_decomposition,divide_and_conquer,smaller_to_larger,trees",TRUE,94,21,2
20298,파인애플 피자,"data_structures,kmp,segtree,string",TRUE,43,23,2
20299,3대 측정,implementation,TRUE,875,4,1
20300,서강근육맨,"greedy,sorting",TRUE,721,8,2
20301,반전 요세푸스,"data_structures,deque,implementation,simulation",TRUE,650,8,1
20302,민트 초코,"math,number_theory,primality_test,sieve",TRUE,277,12,7
20303,할로윈의 양아치,"data_structures,disjoint_set,dp,graphs,graph_traversal,knapsack",TRUE,202,13,3
20304,비밀번호 제작,"bfs,bitmask,graphs,graph_traversal",TRUE,275,16,3
20305,피보나치와 수열과 쿼리,"dp,offline_queries,prefix_sum,sweeping",TRUE,130,17,2
20306,블랙홀,"geometry,math,sorting,sweeping",TRUE,21,21,9
20307,"<em><strong><span style=""color:#e74c3c;"">R</span><span style=""color:#f1c40f;"">R</span><span style=""color:#1abc9c;"">E</span><span style=""color:#3498db;"">F</span></strong></em>","gaussian_elimination,linear_algebra,math",TRUE,25,18,5
20308,SPC 케이크,"geometry,sweeping",TRUE,13,18,3
20309,트리플 소트,"ad_hoc,math,sorting",TRUE,309,8,1
20310,타노스,"greedy,string",TRUE,326,8,1
20311,화학 실험,"constructive,data_structures,greedy,priority_queue,sorting",TRUE,137,11,2
20312,CPU 벤치마킹,"dp,math",TRUE,130,9,1
20313,출퇴근,"dijkstra,graphs",TRUE,65,13,3
20314,대홍수,"data_structures,segtree,two_pointer",TRUE,55,18,2
20315,야바위,"offline_queries,smaller_to_larger",TRUE,21,19,2
20316,ASCII Art,,TRUE,2,0,3
20317,Brzi Biljar,,TRUE,0,0,0
20318,Carska Civilizacija,,TRUE,0,0,0
20319,Drugi Dio,,TRUE,1,0,1
20320,Ekstremna Ekspedicija,"dp,math,probability",TRUE,1,23,2
20321,Fenomenalni Fenjer,,TRUE,1,0,1
20322,Gospodar Gljiva,"combinatorics,math",TRUE,2,19,1
20323,Hvalevrijedan Hitac,,TRUE,0,0,0
20324,Izvanredna Isplata,dp,TRUE,2,8,1
20325,Ja?i Jovsi,"dp,dp_tree,palindrome_tree,string,trees",TRUE,8,24,1
20326,Klasi?na Karantena,"greedy,sorting",TRUE,2,8,1
20327,배열 돌리기 6,"implementation,simulation",TRUE,166,13,1
20328,배열 돌리기 7,implementation,TRUE,6,17,1
20329,Aquarium,"greedy,implementation,simulation",TRUE,13,23,2
20330,Bidirectional Code,"ad_hoc,constructive,greedy,math",TRUE,48,17,2
20331,Corrupt Judge,"case_work,greedy",TRUE,52,11,2
20332,Divvying Up,"arithmetic,implementation,math",TRUE,315,3,1
20333,Elevator Pitch,"bfs,dfs,graphs,graph_traversal,greedy,sorting",TRUE,46,13,2
20334,Family Fares,"dijkstra,graphs",TRUE,27,17,1
20335,Generators,"graphs,mst",TRUE,59,15,1
20336,Haughty Cuisine,"implementation,string",TRUE,83,4,1
20337,Incomplete Sort,"constructive,sorting",TRUE,69,15,1
20338,Jigsaw,"bruteforcing,math,number_theory",TRUE,45,8,2
20339,Kleptocrat,"bitmask,dfs,gaussian_elimination,graphs,graph_traversal,linear_algebra,math",TRUE,22,21,1
20340,Lost Map,"fft,math,string",TRUE,16,21,2
20341,Moderate Pace,implementation,TRUE,37,4,1
20342,Fountain,,TRUE,12,0,3
20343,Triangulation,,TRUE,10,0,15
20344,Exam,,TRUE,2,0,3
20345,XOR Sort,,TRUE,2,0,2
20346,Card Trick,"math,permutation_cycle_decomposition",TRUE,27,21,5
20347,Dots and Boxes,,TRUE,2,0,4
20348,Destabilized Drone,"ad_hoc,binary_search,geometry,math",TRUE,8,19,4
20349,Xortest Path,"bitmask,graphs,graph_traversal,linear_algebra,math",TRUE,21,21,2
20350,Account Numbers,"implementation,string",TRUE,43,5,1
20351,Brinkmanship,,TRUE,1,0,1
20352,Circus,"geometry,math",TRUE,622,2,1
20353,Atrium,"geometry,math",TRUE,697,2,1
20354,Blackboard Reconstruction,"constructive,dp,graphs,knapsack",TRUE,6,13,2
20355,Caesar Word Salad,"implementation,string",TRUE,34,4,1
20358,Voracious Steve,dp,TRUE,1,11,1
20359,A simple task,"math,number_theory",TRUE,134,3,1
20360,Binary numbers,"implementation,math",TRUE,115,3,1
20361,일우는 야바위꾼,"implementation,simulation",TRUE,1090,3,1
20362,유니대전 퀴즈쇼,"implementation,string",TRUE,329,5,1
20363,당근 키우기,"greedy,math",TRUE,398,7,1
20364,부동산 다툼,trees,TRUE,488,9,3
20365,블로그2,"greedy,string",TRUE,683,8,2
20366,같이 눈사람 만들래?,"binary_search,sorting,two_pointer",TRUE,484,13,3
20367,3 Slot Matching,dp,TRUE,39,16,2
20368,트리 위의 폴 가이즈,"data_structures,dfs,game_theory,graphs,graph_traversal,segtree,trees",TRUE,22,21,3
20369,X부터 시작하는 2세계 생활,"case_work,dp",TRUE,11,20,1
20370,공정한 게임,"data_structures,greedy,priority_queue",TRUE,38,21,3
20372,Late Party,,TRUE,1,0,1
20373,Flood,,TRUE,0,0,0
20374,Big Money,"arithmetic,math",TRUE,63,3,4
20375,Paris Sightseeing for Groups,,TRUE,0,0,0
20376,Counting Monuments,"data_structures,hash_set,sorting,string",TRUE,22,6,1
20377,A Colorful Problem,"arithmetic,bruteforcing,implementation,math",TRUE,25,5,1
20378,Cyclic Numbers,"arbitrary_precision,arithmetic,implementation,math",TRUE,7,8,1
20379,Deer Me,"arithmetic,implementation,math,simulation",TRUE,4,9,2
20380,Matrix Excryption,"implementation,linear_algebra,math,string",TRUE,5,10,1
20381,The Set's the Thing,"bruteforcing,implementation,parsing,string",TRUE,5,7,1
20382,VCR++ Codes,"bitmask,implementation,parsing,string",TRUE,12,6,3
20383,The Programmer's Hex,,TRUE,0,0,0
20384,Dart-a-Mania,"bruteforcing,implementation",TRUE,9,6,1
20385,Lost in Space,"bruteforcing,implementation,string",TRUE,4,9,2
20386,Gleaming the Cubes,"geometry,geometry_3d,implementation",TRUE,17,5,1
20387,A Logical Problem,"graphs,graph_traversal,implementation,simulation",TRUE,1,17,2
20388,Soundex Indexing,"case_work,implementation,string",TRUE,7,7,1
20389,ICC,binary_search,TRUE,8,21,1
20390,완전그래프의 최소 스패닝 트리,"graphs,mst",TRUE,53,14,4
20391,Treasure Hunt,"coordinate_compression,data_structures,implementation,lca,sparse_table,trees",TRUE,2,21,1
20394,Sail Shreds - 1,,TRUE,3,0,1
20395,Sail Shreds - 2,,TRUE,2,15,1
20396,Sail Shreds - 3,,TRUE,1,0,1
20397,Sail Shreds - 4,,TRUE,1,0,1
20398,Sail Shreds - 5,,TRUE,1,0,1
20399,Sail Shreds - 6,,TRUE,1,0,1
20400,Sail Shreds - 7,,TRUE,1,0,1
20401,Sail Shreds - 8,,TRUE,1,0,1
20402,Sail Shreds - 9,,TRUE,1,0,1
20403,Sail Shreds - 10,,TRUE,1,0,1
20405,Meandian,,TRUE,2,0,2
20408,Blind Walk,backtracking,TRUE,5,11,7
20409,Central Element,,TRUE,1,0,1
20410,추첨상 사수 대작전! (Easy),bruteforcing,TRUE,415,3,1
20411,추첨상 사수 대작전! (Normal),"bruteforcing,math,number_theory",TRUE,115,6,2
20412,추첨상 사수 대작전! (Hard),"extended_euclidean,flt,math,modular_multiplicative_inverse,number_theory",TRUE,147,14,2
20413,MVP 다이아몬드 (Easy),greedy,TRUE,280,9,1
20414,MVP 다이아몬드 (Normal),dp,TRUE,107,12,1
20415,MVP 다이아몬드 (Hard),dp,TRUE,96,16,1
20416,역전의 제왕 (Easy),"implementation,simulation",TRUE,19,10,2
20417,역전의 제왕 (Normal),"implementation,simulation",TRUE,17,11,3
20418,역전의 제왕 (Hard),"data_structures,implementation,segtree,simulation,tree_set",TRUE,13,19,3
20419,화살표 미로 (Easy),"bfs,dijkstra,graphs,graph_traversal",TRUE,92,13,2
20420,화살표 미로 (Normal),"bfs,graphs,graph_traversal",TRUE,55,14,2
20421,화살표 미로 (Hard),"dijkstra,graphs",TRUE,38,18,5
20422,퀼린드롬 (Easy),"implementation,string",TRUE,53,10,3
20423,퀼린드롬 (Normal),"implementation,string",TRUE,32,14,3
20424,퀼린드롬 (Hard),"implementation,kmp,manacher,string",TRUE,29,19,4
20425,아침은 고구마야 (Easy),"dfs,graphs,graph_traversal",TRUE,16,14,2
20426,아침은 고구마야 (Normal),"cactus,dp,graphs,implementation",TRUE,10,20,1
20427,아침은 고구마야 (Hard),"cactus,dp,graphs,implementation,prefix_sum",TRUE,9,22,5
20428,Улучшение успеваемости,math,TRUE,4,7,1
20429,Квадраты и кубы,math,TRUE,1,10,2
20430,Лифт,,TRUE,0,0,0
20431,Мониторинг труб,,TRUE,0,0,0
20432,Удаление чисел,,TRUE,2,11,1
20433,Старая книга,,TRUE,0,0,0
20434,Красота фейерверка,,TRUE,1,16,3
20435,Обработка больших данных,,TRUE,0,0,0
20436,ZOAC 3,"implementation,precomputation,simulation",TRUE,463,7,2
20437,문자열 게임 2,"sliding_window,string",TRUE,598,11,2
20438,출석체크,"implementation,prefix_sum",TRUE,300,9,3
20439,계획왕,"bitmask,dp,dp_bitfield",TRUE,43,15,2
20440,??니가 싫어 싫어 너무 싫어 싫어 오지 마 내게 찝쩍대지마?? - 1,"coordinate_compression,prefix_sum,sorting",TRUE,263,12,2
20441,??니가 싫어 싫어 너무 싫어 싫어 오지 마 내게 찝쩍대지마?? - 2,"data_structures,lazyprop,segtree,sweeping",TRUE,23,19,1
20442,ㅋㅋ루ㅋㅋ,"string,two_pointer",TRUE,149,14,2
20443,배드민턴 대회,"combinatorics,dp,math",TRUE,64,14,1
20444,색종이와 가위,"binary_search,math",TRUE,243,11,2
20445,구간 겹치기,"coordinate_compression,dp,floyd_warshall,graphs",TRUE,32,17,3
