problemId,titleKo,isSolvable,acceptedUserCount,level,averageTries,tags
22898,Double or NOTing,True,6,20,1,"case_work,implementation,two_pointer"
22899,오렌지컵 출제하기,True,129,14,3,"data_structures,greedy,priority_queue,sorting"
22900,나의 라임 오렌지 나무,True,39,19,2,"dp,dp_tree,game_theory,graphs,graph_traversal,trees"
22901,ko_orange,True,54,19,8,binary_search
22902,오렌지 섬 여행하기,True,35,19,1,"constructive,greedy,math,number_theory"
22903,오렌지 농장 시뮬레이션,True,9,23,2,"centroid,centroid_decomposition,data_structures,divide_and_conquer,hld,trees,trie"
22904,오렌지 수,True,76,17,2,"ad_hoc,constructive,math,number_theory"
22905,오렌지 리프의 특별 훈련,True,12,23,2,"data_structures,segtree,string,suffix_array"
22906,장난감 오렌지 만들기,True,12,26,3,"data_structures,eulerian_path,graphs,hashing,link_cut_tree,mst,prefix_sum,randomization,segtree,trees"
22907,오렌지 키우기,True,21,19,4,"data_structures,dp,segtree,two_pointer"
22908,브루와 오렌지 나누기,True,19,18,2,"constructive,greedy"
22910,Matrygons,True,34,16,1,"dp,math,number_theory,primality_test,sieve"
22911,Hidden Pancakes,True,28,19,1,"combinatorics,data_structures,dp,dp_tree,math,trees"
22912,Retiling,True,10,21,1,"flow,mcmf"
22913,Build-A-Pair,True,10,19,3,"backtracking,greedy"
22914,Square Free,True,5,21,2,"constructive,flow"
22915,Fence Design,True,0,0,0,
22916,Binary Search Game,True,2,23,1,"dp,dp_tree,math,trees"
22917,Cutting Cake,True,2,20,1,"arbitrary_precision,calculus,fft,math,sweeping"
22918,Slide Circuits,True,3,22,1,"data_structures,hashing,prefix_sum,sqrt_decomposition,tree_set"
22920,Divisible Divisions,True,1,0,1,
22921,Infinitree,True,0,0,0,
22922,AND Permutation,True,13,25,2,"ad_hoc,bitmask,divide_and_conquer"
22923,Apple Orchard,True,4,27,5,"geometry,math,voronoi"
22924,Cleaning Robot,True,13,17,2,"binary_search,dfs,graphs,graph_traversal,parametric_search,prefix_sum"
22925,Contest Construction,True,17,12,1,dp
22926,Ketek Counting,True,10,20,1,dp
22927,Mountainous Palindromic Subarray,True,16,14,2,"data_structures,stack"
22928,Permutation CFG,True,2,22,3,
22929,Special Cycle,True,5,27,8,"biconnected_component,general_matching,recursion"
22930,The King's Guards,True,8,24,3,"bipartite_matching,matroid"
22931,The Paladin,True,13,13,1,"dp,graphs"
22932,Token Game,True,7,26,1,
22933,TraveLog,True,16,17,3,"binary_search,dijkstra,dp,graphs"
22934,"You be The Judge, Again",True,19,8,1,implementation
22935,이진 딸기,True,268,6,2,"implementation,math"
22936,주간 달력,True,47,12,2,"bruteforcing,implementation,prefix_sum"
22937,교수님 계산기가 고장났어요!,True,68,9,2,"arbitrary_precision,arithmetic,math,string"
22938,백발백준하는 명사수,True,651,3,2,"geometry,math,pythagoras"
22939,쿠키크루,True,70,10,1,"bruteforcing,implementation"
22940,선형 연립 방정식,True,81,15,2,"gaussian_elimination,linear_algebra,math"
22941,RPG 마스터 오명진,True,159,9,7,math
22942,데이터 체커,True,239,12,3,"data_structures,geometry,sorting,stack,sweeping"
22943,수,True,68,11,5,"bruteforcing,implementation,math,number_theory,primality_test,sieve"
22944,죽음의 비,True,110,12,5,"backtracking,bruteforcing"
22945,팀 빌딩,True,237,12,1,"sorting,two_pointer"
22946,원 이동하기 1,True,19,14,4,"dfs,geometry,graphs,graph_traversal,sorting,trees"
22947,실행 시간,True,26,14,3,"bruteforcing,graphs,topological_sorting"
22948,원 이동하기 2,True,19,13,3,"graphs,graph_traversal,trees"
22949,회전 미로 탐색,True,15,15,2,"bfs,graphs,graph_traversal,implementation,simulation"
22950,이진수 나눗셈,True,290,5,3,"math,number_theory,string"
22951,송이의 카드 게임,True,129,6,1,"implementation,simulation"
22952,permutation making,True,173,8,1,"constructive,math,number_theory"
22953,도도의 음식 준비,True,106,11,3,"backtracking,binary_search,bruteforcing,parametric_search"
22954,그래프 트리 분할,True,62,14,4,"case_work,constructive,data_structures,disjoint_set,graphs,graph_traversal,trees"
22955,고양이 도도의 탈출기,True,56,13,3,"dijkstra,graphs,implementation"
22956,소나기,True,56,15,2,"data_structures,disjoint_set"
22957,짝수싫어수,True,40,16,1,"combinatorics,dp,math"
22958,안산 탐지기,True,36,15,4,"ad_hoc,divide_and_conquer"
22959,신촌 수열과 쿼리,True,73,17,3,"binary_search,data_structures,segtree"
22960,미팅,True,24,18,2,"bipartite_matching,hall"
22961,여행사 운영하기,True,19,18,1,"graphs,scc,topological_sorting"
22962,신촌방위본부,True,15,20,3,"convex_hull,geometry,pick,point_in_convex_polygon"
22963,3초 정렬,True,68,14,3,dp
22964,conv1d,True,56,13,2,math
22965,k개의 부분 배열,True,121,12,2,"ad_hoc,sorting"
22966,가장 쉬운 문제를 찾는 문제,True,621,4,1,implementation
22967,구름다리,True,48,14,2,"constructive,graphs"
22968,균형,True,130,11,1,dp
22969,대나무숲,True,27,17,1,"graphs,graph_traversal,implementation,trees"
22970,문제 재탕,True,109,6,1,"bruteforcing,implementation"
22971,증가하는 부분 수열의 개수,True,149,9,1,dp
22972,테러,True,22,18,2,"backtracking,data_structures,tree_set"
22973,점프 숨바꼭질,True,146,9,2,"constructive,math"
22974,2D 큐브,True,37,17,2,"ad_hoc,constructive,implementation"
22975,도시 계획,True,43,18,3,"dp,geometry,sorting"
22976,계산 최적화,True,68,18,1,"data_structures,segtree"
22977,달팽이는 그늘에서 쉬고 싶다,True,51,17,2,"ad_hoc,geometry,math"
22978,압축 프로그램,True,14,19,2,"ad_hoc,constructive"
22979,색종이 붙이기,True,9,26,2,"ad_hoc,case_work,data_structures,dp,greedy,prefix_sum,stack"
22980,테스트케이스 만들기,True,31,18,1,"bitmask,constructive"
22981,휴먼 파이프라인,True,235,11,2,"greedy,math,sorting"
22982,선인장의 독립집합,True,13,22,4,"biconnected_component,cactus,dp,graphs,greedy"
22983,조각 체스판,True,127,14,2,dp
22984,반짝반짝 2,True,190,11,1,"linearity_of_expectation,math,probability"
22985,문자열 조작의 달인,True,52,15,2,dp
22986,Flat Earth,True,174,5,2,math
22987,기지국 업그레이드,True,27,20,2,"coordinate_compression,data_structures,dp,greedy,segtree,tree_set"
22988,재활용 캠페인,True,169,15,4,"greedy,sorting,two_pointer"
22989,브런치북,True,18,20,1,"implementation,parametric_search,recursion"
22990,사이클,True,41,20,1,"flow,mcmf"
22991,수요응답형 버스,True,59,16,2,"data_structures,greedy,sorting,sweeping,tree_set"
22992,다꾸,True,25,22,4,"data_structures,segtree"
22993,서든어택 3,True,384,7,2,"greedy,sorting"
22994,이미지 축소,True,77,9,2,"bruteforcing,euclidean,implementation,math,number_theory"
22995,증가하는 부분 수열의 개수 K,True,50,14,1,"constructive,math"
22996,유니온 파인드 복원,True,50,14,3,"constructive,data_structures,disjoint_set,graphs,graph_traversal,trees"
22997,미사일 폭격,True,9,19,2,"data_structures,multi_segtree,segtree"
22998,증가하는 부분 수열의 개수 814K,True,12,20,4,"ad_hoc,combinatorics,constructive,math"
22999,K-Goodness String,True,73,4,1,"greedy,string"
23000,L Shaped Plots,True,22,14,1,"implementation,math,prefix_sum,sweeping"
23001,Rabbit House,True,25,13,1,"bfs,data_structures,graphs,graph_traversal,greedy,priority_queue"
23002,Checksum,True,16,18,1,"graphs,mst"
23003,Increasing Substring,True,36,5,1,"implementation,string"
23004,Longest Progression,True,12,15,2,"case_work,dp"
23005,Consecutive Primes,True,14,17,1,"math,number_theory,primality_test"
23006,Truck Delivery,True,4,19,3,"data_structures,euclidean,euler_tour_technique,implementation,lazyprop,math,number_theory,offline_queries,segtree,trees"
23007,Smaller Strings,True,14,13,1,"combinatorics,math,string"
23008,Alien Generator,True,16,12,2,"math,number_theory"
23009,Rock Paper Scissors,True,7,16,2,"dp,math,probability"
23010,Binary Operator,True,3,19,1,"parsing,randomization,string"
23011,Arithmetic Square,True,22,6,1,"case_work,implementation,math"
23012,Cutting Intervals,True,11,15,1,"data_structures,greedy,hash_set,prefix_sum,priority_queue,sweeping"
23013,Final Exam,True,5,16,1,"binary_search,data_structures,implementation"
23014,Primes and Queries,True,3,20,2,"data_structures,math,number_theory,segtree"
23015,Shuffled Anagrams,True,14,15,1,"greedy,string"
23016,Birthday Cake,True,4,17,1,math
23017,Palindromic Crossword,True,8,16,1,
23018,Increasing Sequence Card Game,True,8,18,1,"calculus,combinatorics,math"
23019,소용돌이,True,9,13,1,"bruteforcing,implementation,sorting,string"
23021,등산로,True,9,17,2,"binary_search,bitmask,combinatorics,math"
23022,숙제,True,30,14,3,"data_structures,greedy,priority_queue"
23023,소수 카드 게임,True,10,19,2,"bitmask,dp,math,number_theory,primality_test,sieve"
23024,보트 정박,True,8,17,2,"data_structures,segtree"
23026,물건 포장하기,True,8,16,1,"implementation,math,pigeonhole_principle"
23027,1번부터 문제의 상태가…?,True,377,4,1,"implementation,string"
23028,5학년은 다니기 싫어요,True,168,6,2,greedy
23029,시식 코너는 나의 것,True,102,9,2,dp
23030,후다다닥을 이겨 츄르를 받자!,True,41,12,1,"dijkstra,graphs,implementation"
23031,으어어… 에이쁠 주세요..,True,60,12,4,"implementation,simulation"
23032,서프라이즈~,True,37,13,1,"binary_search,prefix_sum,two_pointer"
23033,집에 빨리 가고 싶어!,True,53,13,1,"dijkstra,graphs"
23034,조별과제 멈춰!,True,103,16,2,"bfs,graphs,graph_traversal,mst"
23035,가톨릭대는 고양이를 사랑해,True,78,16,2,"lis,sorting"
23036,CAN WIN,True,22,17,1,"coordinate_compression,data_structures,math,prefix_sum,segtree"
23037,5의 수난,True,2217,4,1,"implementation,math"
23038,박스 그림 문자,True,142,7,1,implementation
23039,실 전화기,True,66,14,2,"bruteforcing,case_work,graphs,planar_graph"
23040,누텔라 트리 (Easy),True,113,13,2,"data_structures,disjoint_set,graphs,trees"
23041,뛰는 기물,True,70,15,3,"euclidean,math,number_theory"
23042,AND와 OR,True,83,15,1,"bitmask,greedy,math"
23043,트리 찾기,True,24,18,3,"binary_search,trees"
23044,트리 조각하기,True,59,16,2,"bfs,binary_search,graphs,graph_traversal,parametric_search,trees"
23045,별 보는 교준이,True,28,18,1,geometry
23046,큰 수 뒤집기,True,38,19,2,"data_structures,math,prefix_sum"
23047,여우 국수,True,26,22,4,greedy
23048,자연수 색칠하기,True,257,11,1,"constructive,math,number_theory,primality_test,sieve"
23049,고슴도치 그래프,True,8,23,2,"ad_hoc,math,number_theory,sqrt_decomposition"
23050,데칼코마니 트리,True,7,22,2,"centroid,hashing,trees,tree_isomorphism"
23051,RMQ,True,8,25,1,"data_structures,lazyprop,segtree,sqrt_decomposition,sweeping"
23052,두 트리,True,7,27,1,"ad_hoc,bfs,graphs,graph_traversal,matroid"
23053,문자열 X,True,13,23,3,"data_structures,disjoint_set,sliding_window,smaller_to_larger,string,suffix_array"
23054,누텔라 트리 (Hard),True,7,25,1,"centroid,centroid_decomposition,data_structures,divide_and_conquer,segtree,trees"
23055,공사장 표지판,True,438,4,1,implementation
23056,참가자 명단,True,235,7,2,"sorting,string"
23057,도전 숫자왕,True,230,9,1,"bruteforcing,data_structures,hash_set,tree_set"
23058,뒤집기 게임,True,90,12,3,"bitmask,bruteforcing"
23059,리그 오브 레게노,True,146,14,2,"data_structures,graphs,hash_set,topological_sorting"
23060,백남이의 여행,True,29,17,2,"constructive,dfs,graphs,graph_traversal"
23061,백남이의 여행 준비,True,121,12,4,"dp,knapsack"
23062,백남이의 여행 준비의 준비,True,48,17,3,"crt,extended_euclidean,math,number_theory"
23063,Diversity,True,3,23,1,"greedy,math,mo,offline_queries,sqrt_decomposition"
23064,L-triominoes,True,2,23,2,"bfs,bitmask,dp,graphs,graph_traversal,math"
23065,Newspapers,True,8,22,4,"constructive,dfs,graphs,graph_traversal,trees"
23066,Stones,True,7,18,2,"dp,game_theory,greedy"
23067,Tortoise,True,0,0,0,
23068,Wells,True,0,0,0,
23069,Aa,True,1,0,1,
23070,Arboriculture,True,1,0,11,
23071,Ligatures,True,0,0,0,
23072,Secret Sequence,True,3,0,1,
23073,Uuu,True,0,0,0,
23074,자연수 색칠하기 2,True,80,15,3,"constructive,math,number_theory"
23075,삼각형만들기 2,True,52,13,2,"case_work,math"
23076,Trash Bins,True,28,7,1,"dp,math"
23077,Festival,True,13,15,3,"data_structures,greedy,priority_queue,segtree,sweeping"
23078,Star Trappers,True,3,18,1,"bruteforcing,geometry,point_in_convex_polygon"
23079,Graph Travel,True,4,0,1,
23080,스키테일 암호,True,502,4,1,"implementation,string"
23081,오델로,True,153,8,2,"bruteforcing,implementation"
23082,균형 삼진법,True,137,9,2,"implementation,math"
23083,꿀벌 승연이,True,105,11,2,dp
23084,IUPC와 비밀번호,True,79,12,3,"case_work,sliding_window,string"
23085,판치기,True,126,11,2,"bfs,graphs,graph_traversal"
23086,두 반으로 나누기,True,62,14,3,"binary_search,graphs,graph_traversal,parametric_search"
23087,최단최단경로,True,69,14,4,"dijkstra,dp,graphs"
23088,Aging,True,90,14,2,"data_structures,priority_queue"
23089,사탕나무,True,67,17,2,"dp,dp_tree,trees"
23090,난민,True,65,15,2,"data_structures,priority_queue"
23091,Calculate! 3,True,22,19,2,"data_structures,euler_tour_technique,lazyprop,segtree,trees"
23092,Art Transaction,True,2,0,3,
23093,Bank Robbery,True,0,0,0,
23094,Pizzo Collectors,True,3,0,2,
23095,Excavation,True,4,0,2,
23096,Tobacco Growing,True,2,0,2,
23097,Rescue Mission,True,9,11,1,"math,number_theory,prefix_sum"
23098,Offices,True,0,0,0,
23099,Pickpockets,True,3,0,1,
23100,Storage Problems,True,12,19,1,"divide_and_conquer,dp,knapsack,recursion"
23101,Roof Escape,True,6,20,2,"case_work,geometry,implementation"
23102,Screamers,True,5,25,1,"data_structures,lazyprop,link_cut_tree,segtree,trees,two_pointer"
23103,Academic Distance,True,124,3,1,"arithmetic,implementation,math"
23104,Bunch of Paper,True,11,13,1,"dp,prefix_sum,two_pointer"
23105,Character Grid,True,13,14,1,constructive
23106,Distribute the Bars,True,14,18,2,"constructive,math,number_theory"
23107,Efficient Partitioning,True,9,17,2,"binary_search,parametric_search"
23108,Find the MST for Grid,True,11,19,1,"ad_hoc,binary_search,graphs,mst,prefix_sum,sorting"
23109,Generate the Sequences,True,8,19,1,"combinatorics,dp,math"
23110,How to Move the Beans,True,5,23,4,"data_structures,dp,game_theory,segtree,sprague_grundy"
23111,Interesting Coloring,True,4,0,3,
23112,Joy with Permutations,True,5,0,1,
23113,Kingdoms and Quarantine,True,2,29,3,"circulation,constructive,eulerian_path,flow,graphs,mcmf"
23114,Lazy Judge,True,0,0,0,
23115,Multiple Parentheses,True,5,26,1,
23116,AND,True,13,15,1,"bitmask,constructive"
23117,Bruteforce,True,7,0,2,
23118,Crab's Cannon,True,2,29,1,
23119,Deleting,True,3,0,1,
23120,Eulerian?,True,12,17,2,"eulerian_path,graphs,randomization"
23121,Fancy Formulas,True,6,18,2,"math,number_theory"
23122,Glory Graph,True,2,0,1,
23123,Hamiltonian,True,5,0,2,
23124,Intellectual Implementation,True,4,0,1,
23125,Joke,True,6,0,1,
23126,K-onstruction,True,3,0,2,
23127,Little LCS,True,4,23,1,
23128,Math,True,33,13,2,"math,number_theory"
23129,Counting Pairs,True,2,21,2,"crt,fft,math,number_theory"
23130,Cactus,True,0,0,0,
23131,Permute,True,0,0,0,
23132,Nimber Sequence,True,3,28,3,"generating_function,math"
23133,Elephants,True,1,0,25,
23134,Interval Shuffle,True,7,20,2,"data_structures,lazyprop,segtree"
23135,Magic Box,True,0,0,0,
23136,Directed Acyclic Graph,True,0,0,0,
23137,Paint,True,0,0,0,
23138,Swapping Inversions,True,4,17,1,"data_structures,segtree"
23139,Hamiltonian Path,True,2,18,2,constructive
23140,Minimal Cyclic Shift,True,2,0,1,
23141,Interval,True,1,0,1,
23142,PlayerUnknown's Battlegrounds,True,3,17,1,"data_structures,divide_and_conquer,dp,stack,sweeping"
23143,Sum,True,0,0,0,
23144,Reasonable Workplace Relationship,True,2,19,1,"data_structures,euler_tour_technique,merge_sort_tree,segtree,sorting,trees"
23145,Historic Breakthrough,True,3,26,10,"math,number_theory"
23146,Nondeterministic Finite Automaton,True,0,0,0,
23147,Texas Hold 'em,True,0,0,0,
23148,"Yes, Prime Minister",True,3,0,2,
23149,Might and Magic,True,2,0,3,
23150,0 Tree,True,6,22,4,"ad_hoc,dfs,graphs,graph_traversal,trees"
23151,Decomposition,True,1,0,2,
23152,Median,True,1,0,1,
23153,The Struggle,True,0,0,0,
23154,Power Station of Art,True,1,0,1,
23155,Command and Conquer: Red Alert 2,True,1,0,1,
23156,Typing Contest,True,1,0,1,
23157,Game,True,1,0,1,
23158,Array,True,1,0,1,
23159,Goldberg Machine 2,True,0,0,0,
23160,Nein,True,3,0,1,
23161,MIPT: Connecting People,True,2,0,1,
23162,Matryoshka Dolls,True,11,23,6,
23163,No Rest for the Wicked,True,3,26,1,"data_structures,disjoint_set,divide_and_conquer,graphs,offline_dynamic_connectivity,offline_queries"
23164,The Last Samurai,True,0,0,0,
23165,Nikanor Loves Games,True,2,0,1,
23166,Roads of the Empire,True,4,0,1,
23167,Drunkards,True,3,0,1,
23168,Rational Dimasik,True,2,0,1,
23169,Mission Impossible: Grand Theft Auto,True,0,0,0,
23170,Automatic Sprayer 2,True,28,19,1,"ad_hoc,constructive,greedy,math"
23171,Dynamic Short Path,True,13,25,6,"bitset,divide_and_conquer,floyd_warshall,graphs,linear_algebra,math"
23172,Equivalent Pipelines,True,28,19,4,"data_structures,disjoint_set,hashing,trees,tree_isomorphism"
23173,Flowerbed Redecoration,True,14,21,1,"exponentiation_by_squaring,math,permutation_cycle_decomposition"
23174,Goose Coins,True,18,21,4,"dp,exponentiation_by_squaring,math"
23175,Histogram Sequence 3,True,138,4,1,implementation
23176,Lamb’s Respite,True,13,21,2,"data_structures,segtree"
23177,Or Machine,True,50,18,4,"dijkstra,graphs"
23178,Organizing Beads,True,59,12,1,"data_structures,greedy,tree_set"
23179,Periodic Ruler,True,33,18,1,"math,number_theory"
23180,Three Competitions,True,11,23,1,"data_structures,graphs,scc,segtree,topological_sorting"
23181,Utilitarianism 2,True,5,25,1,"dijkstra,flow,graphs,mcmf"
23182,APL Lives!,False,0,0,0,
23183,Barcodes,False,0,0,0,
23184,Tracking Bio-bots,False,0,0,0,
23185,Castles,False,0,0,0,
23186,Contour Mapping,False,0,0,0,
23187,The Islands,False,0,0,0,
23188,Rain,False,0,0,0,
23189,Robots on Ice,False,0,0,0,
23190,Sharing Chocolate,False,0,0,0,
23191,Paperweight,False,0,0,0,
23192,Cardiology,True,9,16,1,math
23193,The Cost of Speed Limits,True,9,21,2,"dp,dp_tree,trees"
23194,Domes,True,5,22,3,"convex_hull,geometry,half_plane_intersection"
23195,Gene Folding,True,14,19,2,"greedy,manacher,string"
23196,Landscape Generator,True,26,15,1,prefix_sum
23197,Ley Lines,True,8,24,3,"binary_search,geometry,parametric_search,sweeping"
23198,Opportunity Cost,True,15,20,1,math
23199,QC QC,True,3,28,3,ad_hoc
23200,Quests,True,5,22,4,"bitset,dp,greedy"
23201,’S No Problem,True,16,21,1,"dp,dp_tree,graphs,graph_traversal,greedy,trees"
23202,Space Walls,True,0,0,0,
23203,Sweep Stakes,True,1,27,23,"data_structures,fft,math,segtree"
23204,Trailing Digits,True,6,18,1,"math,number_theory"
23205,"What’s Our Vector, Victor?",True,0,0,0,
23206,Which Planet is This?!,True,6,19,2,"arbitrary_precision,kmp,sorting,string"
23207,Preludes,True,25,5,1,"implementation,string"
23208,Limited Correspondence,False,0,0,0,
23209,Heliocentric,False,0,0,0,
23210,In or Out,False,0,0,0,
23211,Polish Notation,False,0,0,0,
23212,Prime Spiral,False,0,0,0,
23213,Sierpiński circumference,False,0,0,0,
23214,Towers of Powers 2: Power Harder,False,0,0,0,
23215,Matrix Inverse,False,0,0,0,
23216,Reversing Roads,False,0,0,0,
23217,Counting Stars,False,0,0,0,
23218,Statistics,False,0,0,0,
23219,Does Not Compute,False,0,0,0,
23220,Formatting Text,False,0,0,0,
23221,Genetic Search,False,0,0,0,
23222,Unique Shapes,True,42,13,1,"backtracking,bruteforcing"
23223,A Careful Approach,False,0,0,0,
23224,My Bad,False,0,0,0,
23225,The Return of Carl,False,0,0,0,
23226,Conduit Packing,False,0,0,0,
23227,Fare and Balanced,False,0,0,0,
23228,Deer-Proof Fence,False,0,0,0,
23229,House of Cards,False,0,0,0,
23230,The Ministers’ Major Mess,False,0,0,0,
23231,Struts and Springs,False,0,0,0,
23232,Subway Timing,False,0,0,0,
23233,Suffix-Replacement Grammars,False,0,0,0,
23234,The World Responds,True,2425,1,1,implementation
23235,The Fastest Sorting Algorithm In The World,True,411,2,1,implementation
23236,Fikapaus,False,0,0,0,
23237,How Many Subtrees?,True,13,12,1,"bruteforcing,graphs,graph_traversal,trees"
23238,Best Student,True,87,21,6,"mo,offline_queries,sqrt_decomposition"
23239,당근 밭,True,80,16,2,"case_work,geometry,math"
23240,Colorful Tower of Hanoi,True,79,19,2,"case_work,dp,math"
23241,Drones,True,13,22,2,"data_structures,dp,segtree"
23242,Histogram,True,96,14,3,"dp,math,prefix_sum"
23243,Logistical Warehouse,True,10,22,1,"dp,dp_tree,greedy,parametric_search,trees"
23244,Moving Logs,True,11,22,2,"data_structures,dp,geometry,graphs,sweeping,topological_sorting,tree_set"
23245,Similarity,True,96,17,2,"data_structures,segtree,sorting"
23246,Sport Climbing Combined,True,246,6,1,sorting
23247,Ten,True,153,10,1,"bruteforcing,prefix_sum"
23248,Treasure Hunter,True,110,17,1,"data_structures,greedy,lis"
23249,Triangles,True,31,19,2,"geometry,sorting,sweeping"
23250,하노이 탑 K,True,102,11,2,"math,recursion"
23251,스물셋,True,459,4,1,"ad_hoc,arithmetic,math"
23252,블록,True,126,8,4,case_work
23253,자료구조는 정말 최고야,True,483,6,3,"ad_hoc,data_structures,implementation,stack"
23254,나는 기말고사형 인간이야,True,158,11,2,"data_structures,greedy,priority_queue"
23255,구름다리 2,True,72,12,2,"graphs,greedy"
23256,성인 게임,True,119,12,2,dp
23257,비트코인은 신이고 나는 무적이다,True,84,13,2,"dp,knapsack"
23258,밤편지,True,98,15,3,"dp,floyd_warshall,graphs"
23259,Celebrity,True,40,15,2,"bitmask,bruteforcing,graphs"
23260,최대공약수가 뭔데,True,55,19,2,"inclusion_and_exclusion,math,number_theory"
23261,Dogs and Cats,True,13,6,1,"implementation,simulation,string"
23262,Staying Hydrated,True,8,9,1,"greedy,sorting"
23263,Banana Bunches,True,7,14,1,"dp,prefix_sum"
23264,Simple Polygon,True,4,18,1,"constructive,geometry"
23265,Antenna Analysis,True,17,13,1,math
23266,Breaking Bars,True,4,0,2,
23267,Customs Controls,True,13,19,2,"ad_hoc,dijkstra,graphs,topological_sorting"
23268,Deceptive Directions,True,13,14,1,"bfs,graphs,graph_traversal"
23269,Eavesdropper Evasion,True,6,26,1,"dp,greedy"
23270,Fortune From Folly,True,9,18,1,"bitmask,gaussian_elimination,linear_algebra,math,probability"
23271,Grazed Grains,True,20,12,1,"geometry,math,probability,randomization"
23272,Hiring Help,True,6,21,1,"convex_hull,data_structures,geometry,offline_queries,tree_set"
23273,Intact Intervals,True,7,20,2,"hashing,rabin_karp,string"
23274,Joint Jog Jam,True,42,4,1,"geometry,math"
23275,Knot Knowledge,True,58,4,1,implementation
23276,Locust Locus,True,50,5,1,"euclidean,math,number_theory"
23277,Marvelous Marathon,True,1,27,2,
23278,영화 평가,True,197,5,1,"arithmetic,math,sorting"
23279,서열 사회,True,15,9,1,sorting
23280,엔토피아의 기억강화,True,7,13,2,dp
23281,촘프 게임,True,4,16,1,"dp,game_theory"
23282,Line Fighter 2,True,6,19,3,cht
23283,사탕 봉지,True,11,18,3,greedy
23284,모든 스택 수열,True,47,10,2,"backtracking,bruteforcing,data_structures,stack"
23285,단말 수열,True,11,14,1,"data_structures,priority_queue,trees"
23286,허들 넘기,True,56,13,1,"dijkstra,floyd_warshall,graphs"
23287,제곱수,True,27,19,2,"constructive,math,number_theory"
23288,주사위 굴리기 2,True,1240,13,1,"bfs,graphs,graph_traversal,implementation,simulation"
23289,온풍기 안녕!,True,595,16,2,"implementation,simulation"
23290,마법사 상어와 복제,True,799,15,1,"implementation,simulation"
23291,어항 정리,True,645,16,1,"implementation,simulation"
23292,코딩 바이오리듬,True,189,4,2,"arithmetic,implementation,math"
23293,아주 서바이벌,True,84,10,3,"data_structures,implementation,simulation"
23294,웹 브라우저 1,True,89,12,3,"data_structures,deque,implementation,simulation"
23295,스터디 시간 정하기 1,True,96,13,3,"prefix_sum,sweeping"
23296,엘리베이터 조작,True,50,14,4,"dfs,graphs,graph_traversal,greedy,topological_sorting"
23297,전파와 병합 1,True,11,19,3,"bfs,graphs,graph_traversal,implementation,parsing,scc,string"
23298,W3W (What 3 Words),True,19,18,5,"hashing,string"
23299,화질 - 자동 (480p),True,15,22,1,"data_structures,disjoint_set,divide_and_conquer,graphs,knapsack,offline_dynamic_connectivity,offline_queries"
23300,웹 브라우저 2,True,51,11,2,"data_structures,deque,implementation"
23301,스터디 시간 정하기 2,True,53,8,2,"bruteforcing,implementation"
23302,전파와 병합 2,True,10,13,1,"dfs,graphs,graph_traversal,implementation,parsing,string"
23303,이 문제는 D2 입니다.,True,668,4,1,"implementation,string"
23304,아카라카,True,267,9,2,"recursion,string"
23305,수강변경,True,247,7,2,"greedy,implementation"
23306,binary는 호남선,True,165,9,2,ad_hoc
23307,드디어 시작한 화석 발굴 이벤트,True,51,13,2,"case_work,implementation"
23308,셔틀버스,True,17,18,2,"case_work,data_structures,hash_set,math,sliding_window"
23309,철도 공사,True,148,11,4,"data_structures,implementation,linked_list"
23310,즐거운 과제 라이프,True,48,14,2,"binary_search,euclidean,math,number_theory"
23311,세포 분열,True,35,16,4,dp
23312,빌라봉 행성의 섬나라,True,61,12,2,"ad_hoc,binary_search,trees"
23313,K-계산기,True,21,17,3,"data_structures,flt,math,modular_multiplicative_inverse,number_theory,segtree"
23314,Minimum Spanning Cactus,True,25,19,4,"biconnected_component,cactus,data_structures,graphs,tree_set"
23315,GIANT MIN COST BIPARTITE MATCHING,True,15,23,5,"data_structures,greedy,priority_queue"
23316,팀 배틀,True,4,13,1,"linearity_of_expectation,math,prefix_sum,probability,two_pointer"
23317,구슬 굴리기,True,27,11,2,"combinatorics,dp,math,sorting"
23318,행렬분할,True,16,12,1,"backtracking,bitmask,bruteforcing,prefix_sum"
23319,화학 약품 옮기기,True,1,0,1,
23320,홍익 절대평가,True,364,4,1,"implementation,math"
23321,홍익 댄스파티,True,208,5,1,"implementation,string"
23322,초콜릿 뺏어 먹기,True,202,9,1,"ad_hoc,greedy"
23323,황소 다마고치,True,174,9,2,"greedy,math"
23324,어려운 모든 정점 쌍 최단 거리,True,146,12,2,"data_structures,disjoint_set,graphs,graph_traversal"
23325,마법천자문,True,85,12,1,dp
23326,홍익 투어리스트,True,141,13,2,"binary_search,data_structures,tree_set"
23327,리그전 오브 레전드,True,115,12,1,"math,prefix_sum"
23328,마을 구하기,True,38,15,3,"ad_hoc,case_work,string"
23329,구슬 발사기,True,33,17,3,"dijkstra,geometry,graphs,sorting"
23330,거리의 합 2,True,61,8,2,"math,sorting"
23331,행렬분할 2,True,19,17,1,"binary_search,bruteforcing,greedy,parametric_search,prefix_sum"
23332,칩 만들기 2,True,11,13,4,dp
23333,Digion,True,2,14,4,recursion
23334,Olympic Ranking,True,41,4,1,"implementation,string"
23335,Aliquot Sum,True,34,6,3,"math,number_theory"
23336,A Sorting Problem,True,44,16,1,"data_structures,divide_and_conquer,segtree"
23337,Drunk Passenger,True,27,10,1,"dp,math,probability"
